Willem Swidde;
William Chambers;
William Cullen Bryant;
William Gilpin;
William Hertrich;
William Kent;
William Le Baron Jenney;
William Radclyffe;
William Watts;
William Wordsworth;
William Wrighte;
Willis Jefferson Polk;
Xu Shitai;
Zanobi Lapi;
